Date,Index_Name,Country,Open,High,Low,Close,Volume,Daily_Change_Percent
2023-06-30,CAC 40,France,25254.21,25333.47,24812.34,24946.71,10002449,-1.22
2022-03-05,Nikkei 225,Japan,7393.4,7932.4,7363.05,7832.66,8072724,5.94
2022-07-11,SSE Composite,China,26331.93,26803.87,26215.47,26652.33,21157712,1.22
2021-10-21,Hang Seng,Hong Kong,17053.37,17257.55,16766.62,17029.62,42920505,-0.14
2020-07-14,Nikkei 225,Japan,30099.11,30200.49,29866.13,30119.92,23966368,0.07
2024-08-31,NASDAQ Composite,USA,9621.26,10225.97,9495.93,10031.3,29655924,4.26
2020-06-23,S&P 500,USA,24734.29,25317.28,24529.85,25205.2,5448388,1.9
2024-11-10,Dow Jones,USA,29607.97,30064.5,29326.51,29964.08,43577971,1.2
2020-02-15,CAC 40,France,33043.84,33151.18,32854.84,33003.1,1533634,-0.12
2022-06-05,DAX,Germany,37017.7,37624.53,36777.54,37494.65,2987567,1.29
2023-05-10,KSE 100,Pakistan,30619.83,30636.76,30079.0,30178.53,41144920,-1.44
2022-11-02,SSE Composite,China,33666.35,33724.33,33262.66,33533.28,11790379,-0.4
2023-06-10,DAX,Germany,6486.22,6557.2,5710.93,5992.57,9021019,-7.61
2021-11-14,DAX,Germany,7166.09,7425.8,6916.72,7235.75,22123690,0.97
2020-01-07,FTSE 100,UK,11590.17,12192.61,11337.57,12055.43,30549535,4.01
2024-01-15,Dow Jones,USA,21308.33,22019.34,21009.67,21732.08,19556572,1.99
2023-11-01,SSE Composite,China,21491.67,21689.3,21340.85,21557.65,32060048,0.31
2022-08-21,S&P 500,USA,32880.29,33318.54,32596.58,33161.28,5863042,0.85
2021-09-05,Nikkei 225,Japan,14775.08,15266.02,14770.76,15032.01,14595610,1.74
2023-06-19,CAC 40,France,28920.32,29135.63,28685.32,28837.58,25634379,-0.29
2024-07-24,Hang Seng,Hong Kong,16951.89,17203.2,16878.61,16881.76,8464748,-0.41
2022-05-31,Dow Jones,USA,33354.58,34002.6,33126.62,33783.69,34835964,1.29
2021-06-27,SSE Composite,China,26066.88,26225.21,25884.55,26132.09,29515786,0.25
2024-06-23,DAX,Germany,11057.41,11346.86,10910.62,11178.73,34127371,1.1
2023-03-10,Nikkei 225,Japan,32202.98,32843.3,32157.46,32549.22,18699653,1.08
2020-05-25,Nikkei 225,Japan,19228.11,19516.59,18919.83,19013.69,19444906,-1.12
2022-05-17,SSE Composite,China,33544.21,33736.47,33489.16,33516.19,23155287,-0.08
2024-07-21,Dow Jones,USA,28570.47,28870.09,28258.82,28273.31,20890139,-1.04
2024-03-29,FTSE 100,UK,29117.94,29283.68,28329.2,28618.12,4533991,-1.72
2023-03-23,SSE Composite,China,22183.85,22419.65,21718.55,21778.59,37756502,-1.83
2022-12-31,Hang Seng,Hong Kong,1367.38,1721.95,1285.68,1427.29,48324340,4.38
2022-03-20,NASDAQ Composite,USA,19858.66,20188.17,19739.2,20025.36,15524278,0.84
2020-06-30,CAC 40,France,37604.55,37897.95,36992.1,37290.38,38547284,-0.84
2024-09-01,NASDAQ Composite,USA,24567.0,24802.92,24466.06,24725.64,12544826,0.65
2020-01-07,NASDAQ Composite,USA,39291.79,39888.85,39216.72,39630.73,33576169,0.86
2020-11-05,SSE Composite,China,28974.55,29046.38,28523.79,28579.84,5905829,-1.36
2021-05-13,FTSE 100,UK,16454.94,16867.2,16301.88,16645.2,3230115,1.16
2024-08-29,FTSE 100,UK,7424.73,7645.09,7094.02,7169.87,35087307,-3.43
2023-05-15,Dow Jones,USA,1755.17,2005.95,1580.41,1795.55,32426399,2.3
2020-03-04,FTSE 100,UK,19817.52,19940.36,19545.54,19824.19,2876336,0.03
2020-07-11,FTSE 100,UK,33593.14,33935.15,33455.54,33781.38,8278492,0.56
2021-07-12,Nikkei 225,Japan,20351.76,20546.47,19835.87,20021.58,22894387,-1.62
2020-11-09,Dow Jones,USA,17146.04,17431.25,16910.25,16944.87,12354047,-1.17
2022-07-28,S&P 500,USA,17525.28,17704.98,16892.58,17073.44,23181895,-2.58
2023-01-24,CAC 40,France,32878.76,33143.28,32221.79,32514.19,14639408,-1.11
2023-01-14,Dow Jones,USA,1176.05,1306.97,1004.75,1168.49,43510907,-0.64
2023-09-25,SSE Composite,China,15004.68,15604.06,14966.55,15417.84,1051027,2.75
2023-01-15,FTSE 100,UK,35328.12,35927.65,35095.19,35808.94,38575742,1.36
2020-11-10,CAC 40,France,8409.86,8593.91,8224.6,8253.31,47462201,-1.86
2021-04-16,Nikkei 225,Japan,23586.48,24242.5,23567.78,24026.7,17050943,1.87
2022-07-25,S&P 500,USA,25969.16,26554.64,25745.66,26457.18,13548882,1.88
2024-08-03,S&P 500,USA,6731.97,7080.1,6704.39,6886.64,19086195,2.3
2023-08-04,Hang Seng,Hong Kong,10536.6,11134.99,10408.97,10963.64,34631684,4.05
2023-05-23,DAX,Germany,29755.24,30039.3,29043.94,29258.27,18727600,-1.67
2023-04-19,Nikkei 225,Japan,13139.18,13153.27,12867.38,13121.05,23882034,-0.14
2024-07-12,SSE Composite,China,2235.61,2869.66,2025.38,2699.21,47814910,20.74
2021-05-16,Hang Seng,Hong Kong,32123.66,32846.76,31850.91,32594.66,23460282,1.47
2021-02-20,KSE 100,Pakistan,24000.36,24386.24,23746.79,24181.52,42543258,0.75
2020-02-10,CAC 40,France,35189.38,35796.21,35054.8,35685.71,15263315,1.41
2022-04-03,SSE Composite,China,27379.23,27696.1,27130.7,27441.13,31575490,0.23
2023-10-30,NASDAQ Composite,USA,10906.84,11200.89,10591.77,10713.89,25395859,-1.77
2022-08-10,KSE 100,Pakistan,29501.29,29735.67,29197.14,29487.35,41939299,-0.05
2020-06-11,FTSE 100,UK,17280.48,17667.72,17258.23,17511.16,20397125,1.33
2020-06-08,Hang Seng,Hong Kong,11447.07,11812.47,11147.4,11551.07,33597747,0.91
2021-11-04,S&P 500,USA,5364.72,5693.63,5173.73,5488.41,28273386,2.31
2023-06-16,SSE Composite,China,24406.42,24695.43,24146.8,24550.75,1956560,0.59
2020-01-18,S&P 500,USA,1706.3,2358.06,1536.76,2078.42,40302467,21.81
2021-05-05,Nikkei 225,Japan,32994.09,33354.05,32967.05,33265.65,15233039,0.82
2020-10-15,Dow Jones,USA,34726.82,34923.92,34541.8,34921.49,7504514,0.56
2020-11-16,Hang Seng,Hong Kong,22410.01,22574.07,21808.94,22108.09,16236709,-1.35
2022-01-14,NASDAQ Composite,USA,9712.2,9966.01,9660.85,9850.7,10772239,1.43
2023-03-21,SSE Composite,China,1911.26,2201.11,1339.1,1500.48,41594529,-21.49
2023-03-19,DAX,Germany,23861.51,24135.31,23442.29,23627.39,23376020,-0.98
2022-04-06,CAC 40,France,22383.37,23047.13,22248.63,22857.86,11467764,2.12
2023-05-16,Nikkei 225,Japan,35820.67,36167.93,35534.68,35911.23,9693573,0.25
2023-03-23,DAX,Germany,3292.75,3493.23,3075.39,3270.43,37540352,-0.68
2022-12-25,KSE 100,Pakistan,18177.04,18634.03,18109.61,18560.73,11667657,2.11
2023-09-23,CAC 40,France,7845.28,8181.19,7737.57,8027.67,48370848,2.32
2020-05-18,Hang Seng,Hong Kong,32061.62,32303.67,31835.49,32108.68,34025767,0.15
2024-06-08,Dow Jones,USA,17020.51,17097.29,16397.83,16526.37,11421376,-2.9
2020-03-09,FTSE 100,UK,34493.85,34922.17,34236.22,34670.79,36502493,0.51
2022-05-23,Dow Jones,USA,11616.96,11818.57,10987.12,11239.64,17117901,-3.25
2023-08-26,S&P 500,USA,11160.58,11275.1,10624.21,10682.95,44489445,-4.28
2023-07-10,Nikkei 225,Japan,25521.52,25937.07,25479.12,25812.67,29857656,1.14
2023-01-15,Dow Jones,USA,21807.91,22011.28,21779.85,21943.28,8905059,0.62
2023-12-31,DAX,Germany,7862.58,8233.58,7720.61,8083.84,28523294,2.81
2023-10-24,S&P 500,USA,34479.01,34871.86,34186.17,34779.61,40154054,0.87
2023-03-18,CAC 40,France,23404.3,23452.75,23277.16,23416.17,22347219,0.05
2024-02-06,NASDAQ Composite,USA,8371.14,8471.17,7821.56,7986.99,20442558,-4.59
2020-03-21,S&P 500,USA,36457.84,36665.15,36190.22,36271.71,14356632,-0.51
2020-03-15,CAC 40,France,38961.92,39216.14,38908.21,38926.93,31726419,-0.09
2021-02-06,KSE 100,Pakistan,29484.55,29657.13,29105.3,29285.03,34170730,-0.68
2024-09-21,CAC 40,France,31635.1,31737.89,31104.81,31242.33,44220185,-1.24
2024-09-25,KSE 100,Pakistan,26582.77,26645.94,26074.32,26300.04,27781288,-1.06
2020-08-08,DAX,Germany,28518.24,28684.09,28133.07,28209.05,11721869,-1.08
2020-11-01,DAX,Germany,8121.45,8188.98,7534.26,7694.35,36413058,-5.26
2022-05-23,S&P 500,USA,12411.38,12804.71,12275.16,12802.38,43612784,3.15
2020-02-29,S&P 500,USA,38530.1,38929.6,38301.84,38651.01,37219181,0.31
2023-05-01,Dow Jones,USA,14309.81,14578.55,13703.71,13832.42,32892056,-3.34
2022-01-25,NASDAQ Composite,USA,39049.18,39049.85,38825.38,38975.08,43629111,-0.19
2021-01-03,KSE 100,Pakistan,7911.67,8077.07,7608.26,7704.02,11145783,-2.62
2020-05-29,NASDAQ Composite,USA,38789.75,39484.03,38663.2,39222.82,17328470,1.12
2022-06-29,S&P 500,USA,16922.13,17189.9,16367.25,16634.03,24506068,-1.7
2022-02-19,SSE Composite,China,2465.94,2734.4,2139.99,2366.53,16181875,-4.03
2024-05-12,S&P 500,USA,31037.51,31170.74,30548.0,30583.04,19874830,-1.46
2020-05-20,Hang Seng,Hong Kong,28183.51,28359.56,28057.43,28243.62,13410534,0.21
2020-04-06,Dow Jones,USA,10460.55,10556.16,10020.46,10051.86,16446786,-3.91
2023-08-19,Dow Jones,USA,11798.6,12046.54,11557.63,11992.36,5757152,1.64
2022-08-19,KSE 100,Pakistan,33649.25,34113.58,33606.79,33990.17,32629356,1.01
2021-08-13,S&P 500,USA,4552.4,4908.64,4505.23,4634.98,38825546,1.81
2023-02-25,SSE Composite,China,31687.99,32046.49,31437.33,32014.17,36953211,1.03
2022-10-29,NASDAQ Composite,USA,21871.97,22108.5,21729.08,22021.84,16629561,0.69
2021-09-10,NASDAQ Composite,USA,22811.06,22840.3,22349.07,22618.1,27462416,-0.85
2022-10-01,KSE 100,Pakistan,33391.37,33537.46,32889.45,32960.68,20532587,-1.29
2024-08-25,SSE Composite,China,19789.76,20016.22,19530.0,19709.96,49672281,-0.4
2020-11-24,DAX,Germany,8285.23,8613.44,8138.97,8409.63,40812302,1.5
2022-09-29,DAX,Germany,20831.04,21222.86,20809.74,21074.01,37527266,1.17
2022-12-24,FTSE 100,UK,1567.8,2007.4,1505.95,1856.61,31789810,18.42
2021-05-15,Hang Seng,Hong Kong,13752.09,14094.23,13609.49,13848.94,15249008,0.7
2023-03-23,Dow Jones,USA,3532.05,3620.29,2937.5,3034.94,22183398,-14.07
2022-03-01,SSE Composite,China,4179.99,4728.97,4165.36,4674.89,19913291,11.84
2020-04-28,CAC 40,France,6207.84,6454.18,5803.68,6094.53,4440863,-1.83
2023-12-12,FTSE 100,UK,4371.49,4372.68,3623.48,3904.91,49354268,-10.67
2024-08-16,CAC 40,France,11369.75,11554.84,11176.92,11227.27,22658083,-1.25
2023-10-22,FTSE 100,UK,21672.71,21928.92,21530.13,21538.77,37249055,-0.62
2023-08-18,Dow Jones,USA,1978.51,2176.2,1836.08,1926.17,43556653,-2.65
2023-02-18,KSE 100,Pakistan,39323.85,39659.02,39082.08,39470.9,1229732,0.37
2023-08-18,Hang Seng,Hong Kong,18987.48,19636.93,18952.4,19465.49,33343309,2.52
2021-12-12,Dow Jones,USA,4073.74,4496.74,4016.24,4298.57,40155898,5.52
2021-04-13,Dow Jones,USA,6888.05,7332.61,6865.46,7194.4,2311664,4.45
2024-03-03,KSE 100,Pakistan,20838.44,20968.57,20402.0,20588.02,41293893,-1.2
2021-07-26,CAC 40,France,32632.11,32670.15,32161.59,32197.38,42778340,-1.33
2022-03-10,NASDAQ Composite,USA,17823.08,18472.69,17808.23,18201.05,43733176,2.12
2022-10-08,CAC 40,France,1540.45,1862.22,1331.52,1665.05,39009579,8.09
2021-04-21,Nikkei 225,Japan,2376.79,3045.98,2247.04,2851.52,14119108,19.97
2023-12-30,Dow Jones,USA,26118.76,26139.57,25773.17,25823.11,43530016,-1.13
2020-11-28,Hang Seng,Hong Kong,4975.34,5080.0,4296.64,4538.07,27312515,-8.79
2021-10-25,NASDAQ Composite,USA,12789.92,13039.64,12624.88,12970.17,49455764,1.41
2024-08-16,Hang Seng,Hong Kong,35074.09,35370.05,34642.72,34734.06,34314228,-0.97
2024-08-03,NASDAQ Composite,USA,22129.27,22324.47,22040.27,22104.44,30745349,-0.11
2023-12-08,S&P 500,USA,36866.18,37233.0,36606.06,37064.47,11818744,0.54
2024-12-12,NASDAQ Composite,USA,25088.2,25309.48,24603.59,24836.71,31670931,-1.0
2023-09-18,Dow Jones,USA,25717.57,25996.05,25133.54,25239.65,36124563,-1.86
2022-12-28,CAC 40,France,35215.64,35531.02,35081.99,35254.66,49142284,0.11
2021-08-30,DAX,Germany,24652.64,24778.02,24361.98,24483.7,37486735,-0.69
2020-06-10,Dow Jones,USA,18790.19,18801.18,18723.82,18782.55,12348964,-0.04
2021-05-10,Hang Seng,Hong Kong,14401.26,14417.11,13906.16,14015.77,3013748,-2.68
2021-06-29,FTSE 100,UK,25789.96,26176.69,25613.88,25980.22,24559198,0.74
2023-04-19,Dow Jones,USA,16615.81,16807.16,16164.33,16412.75,7703065,-1.22
2021-11-12,CAC 40,France,8776.87,8935.34,8577.54,8801.2,7197888,0.28
2024-04-18,SSE Composite,China,39835.35,39955.28,39255.79,39505.44,39811644,-0.83
2024-03-04,FTSE 100,UK,10556.07,10608.05,10133.86,10241.99,37748675,-2.98
2021-10-15,DAX,Germany,26746.25,26966.89,26740.13,26871.06,19459177,0.47
2023-08-05,SSE Composite,China,8769.2,8993.64,8551.25,8990.09,15208394,2.52
2021-11-13,S&P 500,USA,12000.41,12170.68,11506.47,11612.48,22879722,-3.23
2020-09-24,Hang Seng,Hong Kong,26950.79,27467.77,26691.6,27407.34,39020375,1.69
2021-09-19,Hang Seng,Hong Kong,37752.54,37952.81,37651.93,37804.19,36656470,0.14
2024-04-03,Dow Jones,USA,3022.92,3184.61,2395.17,2545.08,44333991,-15.81
2023-05-17,NASDAQ Composite,USA,2175.53,2790.03,1996.42,2513.58,30119890,15.54
2023-12-24,S&P 500,USA,33639.91,33988.63,33345.05,33745.57,21185210,0.31
2023-06-27,DAX,Germany,29551.01,29777.36,29064.02,29264.86,32655511,-0.97
2023-03-06,Dow Jones,USA,30953.63,31470.12,30698.59,31311.29,9454277,1.16
2020-06-23,Nikkei 225,Japan,10422.5,10653.72,10153.8,10594.7,15709426,1.65
2023-09-30,Dow Jones,USA,15655.28,15723.35,15334.08,15336.7,4426712,-2.03
2021-05-01,Dow Jones,USA,20770.59,20958.12,20259.57,20548.11,26014999,-1.07
2020-07-01,Dow Jones,USA,11276.78,11325.61,10986.52,11133.26,3203092,-1.27
2020-03-22,NASDAQ Composite,USA,17518.37,17821.47,17283.75,17811.94,25463031,1.68
2020-03-27,SSE Composite,China,4637.59,5141.93,4592.05,5101.41,3112368,10.0
2021-09-20,DAX,Germany,9004.92,9632.6,8970.95,9436.21,17278623,4.79
2024-11-15,NASDAQ Composite,USA,4447.78,4613.28,3712.71,3954.67,29936494,-11.09
2021-10-11,CAC 40,France,3350.03,3585.49,2898.31,2957.78,32362142,-11.71
2020-11-24,S&P 500,USA,11634.05,11850.0,10887.29,11137.43,19964582,-4.27
2023-12-19,FTSE 100,UK,30930.06,31133.6,30570.7,30612.6,29249882,-1.03
2022-08-29,NASDAQ Composite,USA,30140.98,30753.82,29902.72,30582.68,9219338,1.47
2024-03-19,Hang Seng,Hong Kong,22598.14,22678.6,22084.0,22243.14,40540766,-1.57
2024-07-24,Dow Jones,USA,31654.35,32195.56,31376.11,32086.02,45971768,1.36
2024-03-04,CAC 40,France,23200.04,23559.74,23190.54,23440.76,44361084,1.04
2021-07-15,CAC 40,France,12736.29,13370.23,12649.31,13156.43,4370883,3.3
2021-12-05,Hang Seng,Hong Kong,20851.63,21131.13,20589.33,20657.81,2031310,-0.93
2020-12-18,Nikkei 225,Japan,38126.74,38300.93,37651.36,37937.44,43341307,-0.5
2021-06-30,S&P 500,USA,9212.77,9219.12,9005.76,9038.27,8874337,-1.89
2024-08-11,Nikkei 225,Japan,32534.92,32845.25,32358.44,32756.17,45458548,0.68
2022-07-14,NASDAQ Composite,USA,3047.3,3321.97,2808.96,3258.89,49802016,6.94
2023-08-28,KSE 100,Pakistan,15531.8,15533.93,15180.96,15447.11,33357823,-0.55
2020-09-12,SSE Composite,China,2773.12,2814.28,2254.21,2430.95,33180410,-12.34
2021-05-11,FTSE 100,UK,32351.18,32488.66,31955.28,32171.67,48748939,-0.55
2020-07-03,Nikkei 225,Japan,8019.99,8277.06,8013.86,8022.53,47123553,0.03
2024-01-31,Nikkei 225,Japan,19812.92,20156.82,19789.44,19873.3,37852010,0.3
2022-03-22,CAC 40,France,20226.35,20499.14,19996.49,20145.66,7397973,-0.4
2022-06-23,CAC 40,France,35662.18,36050.9,35611.15,35967.52,19388898,0.86
2024-07-23,DAX,Germany,16110.1,16240.75,15472.16,15733.4,44623967,-2.34
2021-03-29,FTSE 100,UK,38199.52,38238.47,38117.41,38150.34,30609464,-0.13
2024-02-28,CAC 40,France,11387.76,11943.16,11238.75,11815.4,5888927,3.76
2021-07-08,NASDAQ Composite,USA,6243.57,6424.51,5997.07,6168.95,26079534,-1.2
2021-02-08,Nikkei 225,Japan,12561.41,13102.52,12332.62,12832.67,13981906,2.16
2022-09-20,CAC 40,France,15975.3,16673.22,15691.5,16415.14,49089765,2.75
2024-05-23,DAX,Germany,20934.05,21095.98,20624.43,20864.58,42834195,-0.33
2022-09-08,Nikkei 225,Japan,9379.11,9972.08,9284.63,9873.62,5835559,5.27
2021-03-23,FTSE 100,UK,29678.47,29976.37,29395.3,29450.25,49828932,-0.77
2020-12-03,Dow Jones,USA,36524.13,36554.75,36301.24,36371.1,9360085,-0.42
2022-02-08,DAX,Germany,13874.08,14467.87,13684.48,14360.73,4807078,3.51
2022-04-25,NASDAQ Composite,USA,10078.83,10269.28,9745.04,10038.57,47447407,-0.4
2020-12-29,Nikkei 225,Japan,37201.57,37681.33,37166.81,37498.54,44940399,0.8
2024-11-29,DAX,Germany,9627.3,9692.08,9144.08,9433.76,12108452,-2.01
2020-06-23,FTSE 100,UK,1865.91,2142.23,1573.35,1669.63,10675864,-10.52
2022-02-05,Hang Seng,Hong Kong,6212.45,6449.33,5557.44,5751.72,38839994,-7.42
2021-11-26,S&P 500,USA,36389.11,36676.86,35702.03,35992.33,34990227,-1.09
2020-12-17,CAC 40,France,2685.58,3074.29,2476.37,3023.4,25612301,12.58
2024-08-23,CAC 40,France,6997.56,7214.62,6301.27,6555.24,7985707,-6.32
2023-02-26,Dow Jones,USA,29294.59,29731.36,29213.85,29460.36,21002021,0.57
2021-10-26,SSE Composite,China,31279.34,31551.45,31012.57,31176.2,39926923,-0.33
2022-07-13,KSE 100,Pakistan,4238.71,4528.58,4230.85,4485.45,15089811,5.82
2023-05-28,KSE 100,Pakistan,36503.57,36600.41,36302.3,36540.26,27640021,0.1
2021-04-05,Nikkei 225,Japan,13552.61,14018.92,13328.21,13904.6,15271539,2.6
2020-12-05,DAX,Germany,27816.6,27970.15,27385.7,27665.86,27206310,-0.54
2020-01-03,KSE 100,Pakistan,3530.8,3604.86,3075.82,3284.71,40280002,-6.97
2020-02-22,S&P 500,USA,33703.42,33951.46,33346.9,33559.61,23745849,-0.43
2022-03-08,Nikkei 225,Japan,3037.8,3465.82,2756.04,3465.42,8015806,14.08
2020-01-14,NASDAQ Composite,USA,36914.02,36997.09,36233.24,36475.1,16152994,-1.19
2022-04-15,Nikkei 225,Japan,28222.77,28226.7,27730.7,28010.23,5569359,-0.75
2021-04-09,FTSE 100,UK,5092.43,5180.15,4500.94,4619.67,23341092,-9.28
2024-07-27,Hang Seng,Hong Kong,1789.46,2039.09,1552.85,1627.15,37719370,-9.07
2023-08-04,NASDAQ Composite,USA,19518.2,19542.06,19098.52,19228.16,48143690,-1.49
2022-04-17,FTSE 100,UK,1356.79,1571.76,1282.9,1537.3,38843591,13.3
2024-05-14,CAC 40,France,5286.83,5566.52,5001.69,5525.68,14919984,4.52
2024-09-09,NASDAQ Composite,USA,15986.16,16018.05,15442.97,15701.52,44586010,-1.78
2021-10-18,NASDAQ Composite,USA,22262.18,23004.66,22181.34,22749.05,40671782,2.19
2023-05-21,CAC 40,France,38535.79,38588.29,37964.05,38078.07,6981501,-1.19
2022-01-22,Nikkei 225,Japan,19299.0,19567.59,19079.65,19380.24,10551087,0.42
2021-07-07,Hang Seng,Hong Kong,36472.67,36501.92,36016.62,36206.85,10017873,-0.73
2020-07-16,KSE 100,Pakistan,16671.75,17151.73,16606.86,16888.72,45311069,1.3
2021-08-07,KSE 100,Pakistan,8246.88,8566.72,8056.19,8300.6,35093515,0.65
2023-04-20,SSE Composite,China,10406.89,10508.04,9805.09,10060.67,16782086,-3.33
2022-08-09,NASDAQ Composite,USA,20279.78,20896.55,20145.66,20597.19,1085675,1.57
2021-12-12,S&P 500,USA,12137.21,12686.53,11947.48,12526.33,3216663,3.21
2023-11-01,S&P 500,USA,8103.96,8333.95,7811.09,8292.44,37684956,2.33
2024-01-22,FTSE 100,UK,4966.86,5248.04,4387.99,4468.23,29922372,-10.04
2020-12-25,CAC 40,France,34976.84,35155.55,34662.8,34690.88,26689083,-0.82
2020-08-08,NASDAQ Composite,USA,31517.97,31608.46,31442.67,31562.15,18647886,0.14
2021-07-07,Dow Jones,USA,31364.36,31428.16,31173.93,31364.28,1035723,-0.0
2020-06-06,KSE 100,Pakistan,7380.73,7456.02,7038.47,7243.5,40118828,-1.86
2021-03-15,SSE Composite,China,21882.51,22390.47,21678.04,22243.31,33296708,1.65
2024-08-12,DAX,Germany,32002.37,32507.14,31860.28,32367.25,36708402,1.14
2021-09-26,Hang Seng,Hong Kong,11677.25,11951.2,11459.07,11671.62,25087095,-0.05
2024-04-22,S&P 500,USA,15257.69,15338.38,14976.19,15090.27,23713367,-1.1
2023-10-29,SSE Composite,China,39180.06,39884.1,39116.55,39653.32,23320200,1.21
2023-04-13,CAC 40,France,16171.89,16681.65,15886.43,16556.98,40120120,2.38
2024-12-25,Nikkei 225,Japan,24078.41,24118.68,23683.25,23839.53,20388198,-0.99
2022-03-24,NASDAQ Composite,USA,21950.36,22161.55,21612.92,21871.1,44696489,-0.36
2021-10-15,Dow Jones,USA,8250.09,8615.47,8120.63,8354.38,11080515,1.26
2022-09-02,CAC 40,France,34789.34,35007.63,34693.24,34841.24,13864255,0.15
2022-11-25,S&P 500,USA,9480.1,9662.01,8854.9,9101.49,5912815,-3.99
2022-03-17,Hang Seng,Hong Kong,30478.31,30860.1,30407.48,30777.21,27295520,0.98
2022-08-30,NASDAQ Composite,USA,3241.2,3407.62,2513.18,2801.21,8402985,-13.58
2021-05-21,DAX,Germany,20846.93,20937.45,20377.02,20469.35,18547748,-1.81
2022-02-28,Nikkei 225,Japan,11315.7,11346.95,10870.5,10960.6,3488568,-3.14
2023-04-03,CAC 40,France,21619.2,22004.09,21366.76,21928.39,44594524,1.43
2020-10-03,KSE 100,Pakistan,24530.45,24566.11,23968.21,24061.78,27793200,-1.91
2020-02-08,SSE Composite,China,24985.51,25453.31,24826.42,25260.14,46961405,1.1
2020-07-14,FTSE 100,UK,23814.72,24285.71,23739.72,24003.98,17623683,0.79
2023-05-06,S&P 500,USA,13138.75,13156.35,12787.72,12795.86,11812375,-2.61
2022-10-31,Dow Jones,USA,34462.95,34715.97,34113.53,34202.41,2407207,-0.76
2024-06-13,S&P 500,USA,37709.08,38011.19,37558.07,37851.18,33160413,0.38
2021-08-09,S&P 500,USA,24453.32,24724.04,24273.48,24362.19,40597832,-0.37
2020-02-01,Hang Seng,Hong Kong,12577.9,12825.49,12388.84,12726.98,2961977,1.19
2020-07-19,Nikkei 225,Japan,10566.88,10815.07,10377.08,10682.11,16050793,1.09
2023-09-01,S&P 500,USA,8959.26,9344.96,8698.66,9074.07,31999061,1.28
2020-02-11,FTSE 100,UK,3283.49,3518.96,2905.42,3117.72,32632286,-5.05
2024-12-19,S&P 500,USA,20882.49,21029.06,20427.01,20485.2,16790371,-1.9
2024-08-16,Nikkei 225,Japan,26576.6,26601.49,26161.42,26256.17,9134106,-1.21
2020-12-04,FTSE 100,UK,32700.11,33015.23,32645.55,32787.03,15710403,0.27
2023-03-31,KSE 100,Pakistan,7514.24,7840.81,7264.37,7765.6,13272716,3.35
2023-10-04,NASDAQ Composite,USA,29986.67,30111.18,29467.24,29594.71,18038492,-1.31
2020-03-01,Hang Seng,Hong Kong,4538.15,4555.46,3937.45,4070.76,43618713,-10.3
2020-01-02,Hang Seng,Hong Kong,1549.11,1762.52,1010.9,1247.96,20009001,-19.44
2023-02-15,CAC 40,France,37629.88,37930.65,37579.64,37880.29,24509644,0.67
2022-08-01,Nikkei 225,Japan,37251.77,37366.7,36715.81,36814.2,2970407,-1.17
2022-06-24,Hang Seng,Hong Kong,3336.39,3426.55,3047.53,3102.82,13651404,-7.0
2020-10-31,KSE 100,Pakistan,33304.6,33553.38,33059.11,33278.02,28072854,-0.08
2021-01-30,Dow Jones,USA,27186.58,27336.63,26683.61,26923.77,19086321,-0.97
2021-06-29,DAX,Germany,5317.13,5748.34,5219.94,5614.34,21313206,5.59
2020-01-31,KSE 100,Pakistan,23253.78,23533.06,22577.31,22784.17,20921696,-2.02
2020-05-28,FTSE 100,UK,26590.98,26675.52,26256.62,26473.22,11738073,-0.44
2020-05-05,FTSE 100,UK,23877.47,24032.87,23830.62,23832.86,4485862,-0.19
2021-11-03,Hang Seng,Hong Kong,39414.48,39958.54,39298.39,39877.0,12636860,1.17
2024-02-01,NASDAQ Composite,USA,26609.18,27094.75,26437.65,27030.88,44516817,1.58
2020-04-24,KSE 100,Pakistan,31966.56,32145.67,31723.57,32043.05,17813376,0.24
2023-06-20,FTSE 100,UK,3653.24,3937.62,3466.41,3751.59,14086518,2.69
2020-09-08,CAC 40,France,35828.17,36438.33,35588.62,36284.03,49896297,1.27
2022-01-05,KSE 100,Pakistan,12930.99,12947.98,12640.39,12679.97,9257410,-1.94
2024-10-02,DAX,Germany,31553.65,31993.54,31289.77,31990.43,5780622,1.38
2023-06-03,FTSE 100,UK,11286.81,11520.03,10966.25,10993.12,9357861,-2.6
